state,action,next_state,reward 
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",General Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.38328164663424785
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Electrocardiogram (ECG),"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9767195767195767
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Blood Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Blood Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.9809523809523809
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Blood Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.0]",DEXA Bone Density Scan,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Blood Test', 'DEXA Bone Density Scan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.0]",0.9714285714285714
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Blood Test', 'DEXA Bone Density Scan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Blood Test', 'DEXA Bone Density Scan', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.9619047619047619
"['Registration', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.2222222222222222, 0.0]",Payment,"['Registration', 'Payment', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.2222222222222222, 0.0]",0.87302321313882
"['Registration', 'Payment', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",0.9066201792213353
"['Registration', 'Payment', 'Get Triage Number', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0]",0.6662996605193137
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",General Medicine Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.43528152429886535
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",ENT Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",0.8511312964492155
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",Electrocardiogram (ECG),"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",0.8788084533749273
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",Cardiac Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",0.8522873658133774
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.2222222222222222, 0.4444444444444444]",ENT Endoscopy,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.2222222222222222, 0.4444444444444444]",0.8318218796831514
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",DEXA Bone Density Scan,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.8822387374988532
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.4444444444444444]",General Ultrasound,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.4444444444444444]",0.43448756766675845
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",Blood Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.4444444444444444]",0.9386243386243386
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",In-depth Eye Examination,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.4444444444444444]",0.9343915343915343
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",Post-bronchodilator Spirometry,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",0.942679756552589
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",Urine Test,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4444444444444444, 0.0, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222]",0.9555555555555555
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444]",Chest X-ray,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444]",0.9682539682539683
"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Conclusion,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray', 'Conclusion', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9724867724867725
"['Registration', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",Payment,"['Registration', 'Payment', 0.0, 0.044444444444444446, 0.022222222222222223, 0.1111111111111111, 0.4444444444444444, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",0.8855197724561886
"['Registration', 'Payment', 0.0, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",Get Triage Number,"['Registration', 'Payment', 'Get Triage Number', 0.0, 0.044444444444444446, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.4444444444444444, 0.6666666666666666, 1.0, 0.2222222222222222, 0.4444444444444444, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0]",0.9017989417989418
"['Registration', 'Payment', 'Get Triage Number', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0]",Measure Vital Signs,"['Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 0.0, 0.0, 0.0, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.4444444444444444, 0.0, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0]",0.6685090375263786
